name,url,state,city,"sitemap_posts_url (sem data, index, webstories)",Google News Sitemap URL,rss_url (se presente),paywall
PORTAL A VOZ DO ALTO TURI,http://www.avozdoaltoturi.com,MA,Zé Doca,,,,
A Voz de Ibaiti e Região,http://www.avozdeibaiti.com.br,,,,,,
A Voz da Vitória Online,http://www.avozdavitoria.com,,,,,,
A Voz das Cidades,http://www.avozdascidades.com.br,,,,,,
JORNAL A VOZ DA FRONTEIRA,http://www.avozdafronteira.com,AC,Capixaba,,,,
Aviação Paulista,http://www.aviacaopaulista.com,,,,,,
A Verdade dos Fatos,http://www.averdadedosfatos.com.br,,,,,,
Prefeitura do Município de Avaí,http://www.avai.sp.gov.br,,,,,,
Portal Autoo,http://www.autoo.com.br,,,,,,
RáDIO AUTAZES FM - 89.1 FM,http://www.autazesfm.com,AM,Autazes,,,,
Atualiza,http://www.atualizams.com.br,,,,,,
RÁDIO ATIVIDADE,http://www.atividadelegal.com.br,MT,Campinápolis,,,,
RÁDIO ATIVIDADE FM PALMEIRA SC,http://www.atividade.fm.br,SC,Palmeira,,,,
RÁDIO ATIVA FM,http://www.ativafm87.com.br,GO,São Luís de Montes Belos,,,,
RÁDIO ATIVA ISRAELÂNDIA,http://www.ativafm87.com,GO,Israelândia,,,,
ATALAIA NOTÍCIAS AL,http://www.atalaianoticiasal.com.br,AL,Atalaia,,,,
A Tribuna - Amparo,http://www.at.com.br,,,,,,
Astrocentro Blog,http://www.astrocentro.com.br,,,,,,
RáDIO ASTO FM,http://www.astofm.com.br,TO,Goiatins,,,,
Prefeitura Municipal de Assis,http://www.assis.sp.gov.br,,,,,,
Revista Marie Claire,http://www.assineglobo.com.br,,,,,,
ASSAÍ ONLINE,http://www.assaionline.com.br,PR,Assaí,,,,
Assaí Bons Negócios,http://www.assai.com.br,,,,,,
Asia Comentada,http://www.asiacomentada.com.br,,,,,,
A SHAMA,http://www.ashama.com.br,RJ,Arraial do Cabo,,,,
INFORMATIVO ASCIRB,http://www.ascirb.org.br,RJ,Rio Bonito,,,,
Asas Brasil,http://www.asasbrasil.com.br,,,,,,
Asas,http://www.asas.br.com,,,,,,
Arte e Cultura,http://www.arteecultura.com.br,,,,,,
Aroldo Mura,http://www.aroldomura.com.br,,,,,,
Armadura Nerd,http://www.armaduranerd.com.br,,,,,,
ARIQUEMES NOTíCIAS,http://www.ariquemesnoticias.com.br,RO,Ariquemes,,,,
ARINOS NOTICIAS,http://www.arinosnoticias.com.br,MT,Novo Horizonte do Norte,,,,
REVISTA DI ROLÊ,http://www.arevistadirole.com.br,DF,Brasília,,,,
Arenápolis News,http://www.arenapolisnews.com.br,,,,,,
PREFEITURA MUNICIPAL DE ARENÁPOLIS - ARENáPOLIS - MT,http://www.arenapolis.mt.gov.br,MT,Arenápolis,,,,
Prefeitura Municipal de Areiópolis,http://www.areiopolis.sp.gov.br,,,,,,
Revista A Rede,http://www.arede.inf.br,,,,,,
Prefeitura Municipal de Arealva,http://www.arealva.sp.gov.br,,,,,,
Prefeitura Municipal de Arcos,http://www.arcos.mg.gov.br,,,,,,
RáDIO ARCO ÍRIS,http://www.arcoirisfm.com.br,MT,Cotriguaçu,,,,
RáDIO ARAUTO FM,http://www.arautofm.com.br,RS,Vera Cruz,,,,
ARARUTV,http://www.ararutv.com.br,RJ,Araruama,,,,
RÁDIO ARAPUAN (95.3 FM),http://www.arapuanfm.com.br,PB,João Pessoa,,,,
AranduNews,http://www.arandunews.com.br,,,,,,
Prefeitura Municipal de Arandu,http://www.arandu.sp.gov.br,,,,,,
Revista Eletricidade Moderna,http://www.arandanet.com.br,,,,,,
PREFEITURA DE ARAGUAIANA - ARAGUAIANA - MT,http://www.araguaiana.mt.gov.br,MT,Araguaiana,,,,
RADIO ARAGUAIA FM,http://www.araguaiafmsantana.com.br,PA,Santana do Araguaia,,,,
Aqui PE - Online,http://www.aquipe.com.br,,,,,,
Aquiles Emir,http://www.aquilesemir.com.br,,,,,,
AQUI É DESTAQUE,http://www.aquiedestaque.com.br,MS,Bodoquena,,,,
RÁDIO COMUNITÁRIA AQUIDABÃ FM 104.9,http://www.aquidabafm.com.br,SE,Aquidabã,,,,
Apuração Minas,http://www.apuracaominas.com,,,,,,
Apps do Android - Portugal,http://www.appsdoandroid.com,,,,,,
Apoio Empresarial,http://www.apoio-empresarial.com,,,,,,
APIMEC - Associação dos Analistas e Profissionais de Investimento do Merca,http://www.apimec.com.br,,,,,,
PREFEITURA MUNICIPAL DE APERIBÉ,http://www.aperibe.rj.gov.br,RJ,Aperibé,,,,
APEL - Associação de Pastores Evangélicos de Limeira,http://www.apellimeira.com.br,,,,,,
APARTWEB,http://www.apartweb.com.br,DF,Brasília,,,,
ANUNCIFACIL,http://www.anuncifacil.com.br,PR,Cornélio Procópio,,,,
RáDIO ANUNCIAÇÃO FM,http://www.anunciacaofm.com.br,SP,Santa Bárbara d'Oeste,,,,
Antonio em contexto,http://www.antonioemcontexto.jor.br,,,,,,
Portal Antena Sul FM,http://www.antenasulfm.com.br,,,,,,
ANTENA JOVEM FM,http://www.antenajovemfm.com.br,RJ,Trajano de Moraes,,,,
A NOTíCIA TAPES,http://www.anoticiatapes.net.br,RS,Tapes,,,,
A Notícia,http://www.anoticia.online,,,,,,
Apucarana Notícias,http://www.annoticias.com.br,,,,,,
ANJOS NOTÍCIAS,http://www.anjosnoticias.com.br,MT,Alta Floresta,,,,
ANICUNS FM,http://www.anicunsfm.com.br,GO,Anicuns,,,,
Prefeitura Municipal de Anhembi,http://www.anhembi.sp.gov.br,,,,,,
ANGUERA ONLINE,http://www.angueraonlineba.com,BA,Anguera,,,,
Prefeitura Municipal de Angatuba,http://www.angatuba.sp.gov.br,,,,,,
ANDRÉ MACHADO,http://www.andremachado.blog.br,RS,Porto Alegre,,,,
ANDRÉ DA FM - ALTO ARAGUAIA - MT,http://www.andredafm.com.br,MT,Alto Araguaia,,,,
Portal Andaiá,http://www.andaiafm.com.br,,,,,,
RADIO ANDAIA LTDA,http://www.andaia.com.br,BA,Santo Antônio de Jesus,,,,
BLOG DO ANCHIETA GUEIROS,http://www.anchietagueiros.com.br,PE,Garanhuns,,,,
ANAURILÂNDIA HOJE,http://www.anaurilandiahoje.com.br,MS,Anaurilândia,,,,
ANASTÁCIO NOTÍCIAS,http://www.anastacionoticias.com.br,MS,Anastácio,,,,
ANASTÁCIO NEWS,http://www.anastacionews.com.br,MS,Anastácio,,,,
"RÁDIO ANAJÁ FM 106,3",http://www.anajafm.com.br,MA,Anajatuba,,,,
RáDIO AMPLITUDE FM,http://www.amplitudefm.com.br,MT,Juara,,,,
RADIODIFUSÃO BROTO DA SERRA LTDA (RÁDIO AMIZADE FM),http://www.amizadefm.com.br,RS,David Canabarro,,,,
AMIZADE FM,http://www.amizade87fm.com.br,MS,Água Clara,,,,
Amigos do Peito,http://www.amigosdopeito.com.br,,,,,,
RÁDIO AMIGA FM,http://www.amigafm.net,RS,Santo Expedito do Sul,,,,
PREFEITURA MUNICIPAL DE AMÉRICO DE CAMPOS,http://www.americodecampos.sp.gov.br,SP,Américo de Campos,,,,
PREFEITURA MUNICIPAL DE AMÉRICO BRASILIENSE,http://www.americobrasiliense.sp.gov.br,SP,Américo Brasiliense,,,,
RÁDIO AMÉRICA FM,http://www.americasvp.com.br,RS,Santa Vitória do Palmar,,,,
AMAZON PRESSE,http://www.amazonpresse.com.br,AM,Manaus,,,,
Amazônia On,http://www.amazoniaon.com.br,,,,,,
Amazonas.com.br,http://www.amazonia.com.br,,,,,,
Amapá Digital,http://www.amapadigital.net,,,,,,
Amanhecer das Notícias online,http://www.amanhecerdasnoticias.com,,,,,,
A MADRUGADA,http://www.amadrugada.com.br,RS,Palmeira das Missões,,,,
Rádio Excelsior - Salvador,http://www.am840.com.br,,,,,,
ALVORECER COMUNICACOES LTDA,http://www.alvorecerfm.com.br,GO,Bom Jesus de Goiás,,,,
ALVORADA FM,http://www.alvoradafmrosario.com.br,MT,Rosário Oeste,,,,
RADIO ALVORADA FM,http://www.alvoradafmaripuana.com.br,MT,Aripuanã,,,,
RADIO ALVORADA DE QUIRINOPOLIS LTDA,http://www.alvorada93.com.br,GO,Quirinópolis,,,,
Alvo de notícias,http://www.alvodenoticias.com.br,,,,,,
RÁDIO ALVIMONTE - ALVINÓPOLIS - MG,http://www.alvimontefm.com.br,MG,Alvinópolis,,,,
Prefeitura Municipal de Álvaro de Carvalho,http://www.alvarodecarvalho.sp.gov.br,,,,,,
PREFEITURA MUNICIPAL DE ÁLVARES MACHADO,http://www.alvaresmachado.sp.gov.br,SP,Álvares Machado,,,,
PREFEITURA MUNICIPAL DE ÁLVARES FLORENCE,http://www.alvaresflorence.sp.gov.br,SP,Álvares Florence,,,,
PREFEITURA DE ALTO TAQUARI - ALTO TAQUARI - MT,http://www.altotaquari.mt.gov.br,MT,Alto Taquari,,,,
ALTO SANTO TV,http://www.altosantotv.com,CE,Alto Santo,,,,
PREFEITURA DE ALTO PARAGUAI - ALTO PARAGUAI - MT,http://www.altoparaguai.mt.gov.br,MT,Alto Paraguai,,,,
PREFEITURA DE ALTO GARÇAS - ALTO GARçAS - MT,http://www.altogarcas.mt.gov.br,MT,Alto Garças,,,,
PREFEITURA ALTO BOA VISTA,http://www.altoboavista.mt.gov.br,MT,Alto Boa Vista,,,,
PREFEITURA MUNICIPAL DE ALTO ALEGRE - SP,http://www.altoalegre.sp.gov.br,SP,Alto Alegre,,,,
ALT Notícias,http://www.altnoticias.com.br,,,,,,
ALTERNATIVA FM,http://www.alternativamararosa.com.br,GO,Mara Rosa,,,,
RáDIO WEB ALTERNATIVA ASSISENSE,http://www.alternativaassisense.com.br,RS,São Francisco de Assis,,,,
RÁDIO COMUNITÁRIA ALTERNATIVA FM - AGUDO RS,http://www.alternativaagudo.com.br,RS,Agudo,,,,
RÁDIO ALTERNATIVA,http://www.alternativa87.com.br,GO,Inaciolândia,,,,
PREFEITURA MUNICIPAL DE ALTAIR,http://www.altair.sp.gov.br,SP,Altair,,,,
PREFEITURA MUNICIPAL DE ALTA FLORESTA - ALTA FLORESTA - MT,http://www.altafloresta.mt.gov.br,MT,Alta Floresta,,,,
Alo Sergipe,http://www.alosergipe.com.br,,,,,,
Portal Alô News,http://www.alonews.com.br,,,,,,
ALÔ CAARAPÓ,http://www.alocaarapo.com.br,MS,Caarapó,,,,
All Master,http://www.allmaster.com.br,,,,,,
Alimentos e inovação,http://www.alimentoseinovacao.com.br,,,,,,
RáDIO ALIANçA,http://www.alianca99.com.br,MT,Colíder,,,,
RADIO ALIANÇA 87.9 FM,http://www.alianca87fm.com.br,GO,Doverlândia,,,,
PREFEITURA MUNICIPAL DE ALFREDO MARCONDES,http://www.alfredomarcondes.sp.gov.br,SP,Alfredo Marcondes,,,,
Alfa Contabilidade,http://www.alfacontabilidadetupa.com.br,,,,,,
ALERJ - Assembléia Legislativa do Estado do Rio de Janeiro,http://www.alerj.rj.gov.br,,,,,,
Assembleia Legislativa do Estado do Amazonas,http://www.ale.am.gov.br,,,,,,
Aldeia Nagô,http://www.aldeianago.com.br,,,,,,
Aldeia,http://www.aldeiaglobal.net.br,,,,,,
ALCINÓPOLIS.COM,http://www.alcinopolis.com,MS,Alcinópolis,,,,
Alagoinhas Hoje,http://www.alagoinhashoje.com,,,,,,
AJ News,http://www.ajnews.com.br,,,,,,
AILTON PIMENTEL BLOG,http://www.ailtonpimentel.com,BA,Serrinha,,,,
A Hora do Medo,http://www.ahoradomedo.com.br,,,,,,
Ahe Brasil,http://www.ahebrasil.com.br,,,,,,
ÁGUIA FM,http://www.aguiafm.com,SP,Aparecida d'Oeste,,,,
Prefeitura Municipal de Agudos,http://www.agudos.sp.gov.br,,,,,,
RÁDIO ÁGUAS DO PANTANAL,http://www.aguasdopantanal.net,MS,Rio Verde de Mato Grosso,,,,
PORTAL ÁGUA CLARA,http://www.aguaclarams.com.br,MS,Água Clara,,,,
Água Boa News,http://www.aguaboanews.com.br,,,,,,
PREFEITURA MUNICIPAL DE ÁGUA BOA,http://www.aguaboa.mt.gov.br,MT,Água Boa,,,,
AGU - Advocacia Geral da União,http://www.agu.gov.br,,,,,,
AGROVALOR,http://www.agrovalor.com.br,CE,Fortaleza,,,,
Agro Olhar,http://www.agroolhar.com.br,,,,,,
Agronomica fm,http://www.agronomicafm.com.br,,,,,,
AGROMUNDI,http://www.agromundi.com.br,GO,Goiânia,,,,
AGROIN,http://www.agroin.com.br,MS,Campo Grande,,,,
PORTAL AGORA SERGIPE,http://www.agorasergipe.com.br,SE,Aracaju,,,,
AGORA SANTA INÊS,http://www.agorasantaines.com.br,MA,Santa Inês,,,,
Agora Joinville Online,http://www.agorajoinville.com.br,,,,,,
AgoraED,http://www.agoraed.com,,,,,,
PORTA AGORA-TO,http://www.agora-to.com.br,TO,Palmas,,,,
Agora Online,http://www.agora-online.com.br,,,,,,
Agito São Paulo,http://www.agitosaopaulo.com.br,,,,,,
AGITO ESPIGãO,http://www.agitoespigao.com,RO,Espigão D'Oeste,,,,
AGITA NEWS,http://www.agitanews.com.br,MS,Caarapó,,,,
Agência Interior,http://www.aginterior.com.br,,,,,,
Agenersa - Agência Reguladora de Energia e Saneamento Básico,http://www.agenersa.rj.gov.br,,,,,,
SATÉLITE NOTÍCIAS,http://www.agenciasatelite.com.br,DF,Brasília,,,,
Agência São Luís,http://www.agenciasaoluis.com.br,,,,,,
Agência Rio de Notícias,http://www.agenciario.com,,,,,,
Agência O Globo,http://www.agenciaoglobo.com.br,,,,,,
Agência Nordeste de Notícias,http://www.agencianordeste.com.br,,,,,,
Agência do Rádio online,http://www.agenciadoradio.com.br,,,,,,
AGÊNCIA DA NOTÍCIA,http://www.agenciadanoticia.com.br,MT,Confresa,,,,
Agência de Notícias Conexões - Uberlândia,http://www.agenciaconexoes.org,,,,,,
Agência Amapá de Notícias,http://www.agenciaamapa.com.br,,,,,,
RÁDIO A GAZETA DA TARDE,http://www.agazetadatarde.com,AM,Manaus,,,,
Gazeta Catarinense,http://www.agazetacatarinense.com.br,,,,,,
RADIO AFUá FM,http://www.afuafm.com,PA,Afuá,,,,
Acrelândia News,http://www.afternic.com,,,,,,
A FOTO RM,http://www.afotorm.com.br,RO,Rolim de Moura,,,,
A Folha,http://www.afolhanoticias.com.br,,,,,,
Affonso Ritter,http://www.affonsoritter.com.br,,,,,,
Aeroporto Jornal Online,http://www.aeroportojornal.com.br,,,,,,
Aerobusiness,http://www.aerobusiness.com.br,,,,,,
AEKA,http://www.aeka.info,AP,Macapá,,,,
AECEEE,http://www.aeceee.org.br,,,,,,
Aduaneiras,http://www.aduaneiras.com.br,,,,,,
Adriano Furtado,http://www.adrianofurtado.com.br,,,,,,
Ad Online,http://www.adonline.com.br,,,,,,
PREFEITURA MUNICIPAL DE ADOLFO,http://www.adolfo.sp.gov.br,SP,Adolfo,,,,
ADJORISC online,http://www.adjorisc.com.br,,,,,,
Portal ADJORIBR,http://www.adjoribr.com.br,,,,,,
Blog do Ademar Souza,http://www.ademarsousa.com.br,,,,,,
ADC NEWS,http://www.adcnews.com.br,SP,São José dos Campos,,,,
Acre Alerta,http://www.acrealerta.com,,,,,,
PREFEITURA MUNICIPAL DE ACORIZAL,http://www.acorizal.mt.gov.br,MT,Acorizal,,,,
A COR DA VIDA FM,http://www.acordavidafm.com,ES,Vila Velha,,,,
CONTINENTAL NEWS,http://www.acontinews.blogspot.com (desatualizado),SP,São Vicente,,,,
Acontece Vale,http://www.acontecenovaleoficial.com,,,,,,
Acontece na Região,http://www.acontecenaregiao.com.br,,,,,,
Acontece na Cidade,http://www.acontecenacidade.com.br,,,,,,
Acontece Curitiba,http://www.acontececuritiba.com.br,,,,,,
Portal A Comarca,http://www.acomarcanet.com.br,,,,,,
A Comarca - Online,http://www.acomarca.com.br,,,,,,
Acirp - São José do Rio Preto,http://www.acirpriopreto.com.br,,,,,,
ACIF - Associação do Comércio e Indústria de Franca,http://www.acifranca.com.br,,,,,,
A Cidade - Espirito Santo do Pinhal/SP - Online,http://www.acidadepinhal.com.br,,,,,,
Ache Belém,http://www.achebelem.com.br,,,,,,
Acesse Bahia,http://www.acessebahia.com.br,,,,,,
EMPRESARIAL,http://www.acelagoasanta.com.br,MG,Lagoa Santa,,,,
ACCS - Associação Catarinense de Criadores de Suínos,http://www.accs.org.br,,,,,,
Ação News,http://www.acaonews.com.br,,,,,,
Açaí Vip,http://www.acaivip.com.br,,,,,,
Abre Livros,http://www.abrelivros.org.br,,,,,,
Revista ABRATI Online,http://www.abrati.org.br,,,,,,
ABRANET Notícias,http://www.abranet.org.br,,,,,,
ABERT - Associação Brasileira de Emissoras de Rádio e Televisão,http://www.abert.org.br,,,,,,
ABELHA DOURADA FM,http://www.abelhadouradafm.com.br,BA,Itiúba,,,,
ABECS - Associação Brasileira das Empresas de Cartão de Crédito e Serviços,http://www.abecs.org.br,,,,,,
ABC POLITIKO,http://www.abcpolitiko.com.br,DF,Brasília,,,,
Abcp - Associação Brasileira De Cimento Portland,http://www.abcp.org.br,,,,,,
ABC DA SAUDE,http://www.abcdasaude.com.br,RS,Porto Alegre,,,,
ABC Contábil,http://www.abccontabil.com.br,,,,,,
AGENCIA BRASIL CENTRAL,http://www.abc.go.gov.br,GO,Goiânia,,,,
PORTAL DE NOTÍCIAS TRIBUNA A2,http://www.a2.jor.br,PR,União da Vitória,,,,
Portal 9V,http://www.9v.com.br,,,,,,
Rádio 98 Ipatinga - Online,http://www.98ipatinga.com.br,,,,,,
RADIO 98 FM OSÓRIO,http://www.98fmosorio.com,RS,Osório,,,,
RÁDIO COMUNITÁRIA FM,http://www.98fm.org.br,RS,Santo Antônio da Patrulha,,,,
Portal Rádio 96,http://www.96fm.fm.br,,,,,,
93 FM RORAIMA,http://www.93fmrr.com,RR,Boa Vista,,,,
Rock 91,http://www.91rock.com.br,,,,,,
Rádio 90.5 FM - Online,http://www.905fm.com.br,,,,,,
89 FM SC,http://www.89fmsc.com.br,SC,Gaspar,,,,
RÁDIO DO VALE AM820,http://www.820dovale.com.br,RS,Estrela,,,,
Portal 45graus,http://www.45graus.com.br,,,,,,
3 Talheres,http://www.3talheres.com.br,,,,,,
24 Horas News,http://www.24horasnews.com.br,,,,,,
24Brasil Online,http://www.24brasil.com,,,,,,
A CIDADE DE JARDINÓPOLIS,http://www.1rede.com.br,SP,Jardinópolis,,,,
RADIO PINDAMONHANGABA LTDA,http://www.107radiofm.com.br,SP,Pindamonhangaba,,,,
106 FM Sertaneja,http://www.106sertaneja.com.br,,,,,,
106FM PAULISTA,http://www.106fmpaulista.com.br,PE,Paulista,,,,
DIGITAL PARAíSO 105.5 FM,http://www.105fmto.com.br,TO,Palmas,,,,
RÁDIO COLINENSE,http://www.105fmcolina.com.br,SP,Colina,,,,
"RÁDIO VIDA FM 104,9",http://www.104vidafm.com,SP,Álvares Machado,,,,
104 FM,http://www.104fmpomerode.com.br,SC,Pomerode,,,,
Portal 1001 Notícias,http://www.1001noticias.com.br,,,,,,
Universidade Federal do Tocantins,http://ww2.uft.edu.br,,,,,,
"RÁDIO IMPRENSA FM 104,9",http://ww1.104fmimprensa.com,PB,Monteiro,,,,
Bloger Lerina,http://wp.clicrbs.com.br,,,,,,
World Telecom - Revista,http://worldtelecom.uol.com.br,,,,,,
Wnews,http://wnews.uol.com.br,,,,,,
Wn.com,http://wn.com,,,,,,
WEESE - PORTAL DE NOTÍCIAS E CONTEÚDO,http://weese.com.br,MT,Sinop,,,,
WEB UNAÍ,http://webunai.com.br,MG,Unaí,,,,
WEB TV LAGOA GRANDE,http://webtvlagoagrande.com.br,MG,Lagoa Grande,,,,
TV CIDADE CUPIRA PE,http://webtvcidadecupira.comunidades.net,PE,Cupira,,,,
WEB RÁDIO MAÇAMBARÁ,http://webradiomacambara.minhawebradio.net,RS,Maçambará,,,,
WEBRÁDIO IVATUBA,http://webradioivatuba.com.br,PR,Ivatuba,,,,
WEB RÁDIO IVAÍ,http://webradioivai.minharadio.fm,PR,Ivaí,,,,
WEB RÁDIO ENIGMA,http://webradioenigma.vhsite.com,PR,Campina Grande do Sul,,,,
WEB RÁDIO CIDADE PIATÃ,http://webradiocidadepiata.com,BA,Piatã,,,,
WEB RÁDIO A SUA RÁDIO DA NET,http://webradioasuaradiodanet.com.br,MA,Alto Alegre do Maranhão,,,,
WEB NOTÍCIAS ALEGRETE,http://webnoticiasalegrete.com,RS,Alegrete,,,,
TRF - 3a Região,http://web.trf3.jus.br,,,,,,
Governo de Mato Grosso,http://web.mt.gov.br,,,,,,
MUCUGÊ NEWS,http://web.facebook.com,BA,Mucugê,,,,
Blog Waves / Terra - Notícias,http://waves.terra.com.br,,,,,,
Watermag Online,http://watermag.com.br,,,,,,
Sorrentino,http://waltersorrentino.com.br,,,,,,
VOZ DA MATA SUL,http://vozdamatasul.com.br,PE,Bonito,,,,
Votuporanga Tudo,http://votuporangatudo.com.br,,,,,,
Revista Vogue Brasil,http://vogue.pressreader.com,,,,,,
Você no Podyo,http://vocenopodyo.com.br,,,,,,
V Notícia,http://vnoticia.com.br,,,,,,
RáDIO VIZINHANÇA FM LTDA,http://vizifm.com.br,PR,Dois Vizinhos,,,,
Vivescer,http://vivescer.org.br,,,,,,
VLT no Brasil,http://viventeandante.com,,,,,,
Blog Vitrola - Folha.com,http://vitrola.blogfolha.uol.com.br,,,,,,
VITORIA FM,http://vitoria87fm.com.br,GO,Aparecida de Goiânia,,,,
Visor Notícias,http://visornoticias.com.br,,,,,,
Visite São Paulo,http://visitesaopaulo.com,,,,,,
Portal Visite Centro de São Paulo,http://visitecentrodesaopaulo.com.br,,,,,,
Visão Regional,http://visaoregional.com.br,,,,,,
VISãO DO VALE,http://visaodovalesl.com.br,RS,São Leopoldo,,,,
Visão do Sul,http://visaodosul.com,,,,,,
Visão.PT - Portugal,http://visao.sapo.pt,,,,,,
VIRTÙNEWS,http://virtunews.com.br,SP,São Paulo,,,,
Viralizz,http://viralizz.com,,,,,,
RáDIO MEGA FM,http://vip.mega97fm.com.br,MT,Sapezal,,,,
Revista VIP,http://vip.abril.com.br,,,,,,
Vigor Contabilidade,http://vigorcontabilidade.com.br,,,,,,
Vida inovadora,http://vidainovadora.com.br,,,,,,
Blog Como manda o figurino - Estadão.com,http://vida-estilo.estadao.com.br,,,,,,
Blog Amanda Viaja - Estadão.com,http://viagem.estadao.com.br,,,,,,
VIA 41,http://via41.com.br,BA,Eunápolis,,,,
Super Vestibular,http://vestibular.mundoeducacao.bol.uol.com.br,,,,,,
Vernalha Pereira,http://vernalhapereira.com.br,,,,,,
Vermelhinho Itabuna,http://vermelhinhoba.com.br,,,,,,
VEREDA NEWS,http://veredanews.com,BA,Vereda,,,,
VERDE TV,http://verdetv.com.br,RS,Três Coroas,,,,
VERDE SP,http://verdesp.com.br,,,,,,
RáDIO VERDES FLORESTAS FM 95.7,http://verdesflorestas@yahoo.com.br,AC,Cruzeiro do Sul,,,,
Veja Popular,http://vejapopular.com.br,,,,,,
Veja Paraná,http://vejaparana.com,,,,,,
Veja Brasília,http://vejabrasil.abril.com.br,,,,,,
Revista Veja BH,http://vejabh.abril.com.br,,,,,,
Portal da Cidade Vassouras,http://vassouras.portaldacidade.com,,,,,,
PREFEITURA MUNICIPAL DE VARRE-SAI,http://varresai.rj.gov.br,RJ,Varre-Sai,,,,
"Blog Vários Prismas, Infinitos Lados - Folha.com",http://variosprismasinfinitoslados.blogfolha.uol.com.br,,,,,,
Varela Notícias,http://varelanoticias.com.br,,,,,,
Varejo ESPM,http://varejo.espm.br,,,,,,
Valor Mercado,http://valormercado.com.br,,,,,,
Valor International,http://valorinternational.globo.com,,,,,,
Valor Agregado,http://valoragregado.com,,,,,,
Vale SC Notícias,http://valesc.com.br,,,,,,
Vale São Patrício,http://valesaopatricio.com,,,,,,
TV VALE EUROPEU,http://valeeuropeutv.com.br,SC,Rio do Sul,,,,
Vale em Foco,http://valeemfoco18.blogspot.com,,,,,,
Vale Do Ivinhema,http://valedoivinhema.com.br,,,,,,
RáDIO VALE DO ARAGUAIA,http://valedoaraguaiafm.com.br,MT,Barra do Garças,,,,
Vale do Araguaia News,http://valedoaraguaia.news,,,,,,
BLOG DO VALDIVAN ALVES,http://valdivanalves.blogspot.com,MA,Chapadinha,,,,
Valberlucio,http://valberlucio.com,,,,,,
VAIDAPÉ,http://vaidape.com.br,SP,São Paulo,,,,
Jornal Vicentino,http://v2.jornalvicentino.com.br,,,,,,
URUPá 190,http://urupa190.com.br,RO,Urupá,,,,
Urandi Online,http://urandionline.com.br,,,,,,
URAÍ ONLINE,http://uraionline.com.br,PR,Uraí,,,,
Universo Político,http://universopolitico.com.br,,,,,,
Unipec RJ,http://unipec-rj.org.br,,,,,,
Unidados Contabilidade,http://unidadoscontabil.com.br,,,,,,
Uma Casca de Noz - Carta Capital online,http://umacascadenoz.cartacapital.com.br,,,,,,
Última Instância,http://ultimainstancia.uol.com.br,,,,,,
Ubiratã 24 Horas,http://ubirata24horas.com.br,,,,,,
Yahoo,http://tw.stock.yahoo.com,,,,,,
Rádio Jovem Pan News 90.5 FM - Vitória,http://tvvitoria.viacast.tv:8080,,,,,,
SBT - Goiás - TV Serra Dourada,http://tvsd.com.br,,,,,,
TV REAL,http://tvrealsbt.com.br,MT,Campo Verde,,,,
TV PONTA VERDE,http://tvpontaverde.op9.com.br,AL,Maceió,,,,
TV OUROMINAS,http://tvourominas.com.br,MT,Matupá,,,,
TV Nova Fase online,http://tvnovafase.com.br,,,,,,
TV Mundo Maior,http://tvmundomaior.com.br,,,,,,
TV MIRAMAR,http://tvmiramar.com.br,PB,João Pessoa,,,,
TV Mais ABC,http://tvmaisabc.com.br,,,,,,
TV INTERATIVA,http://tvims.com.br,MS,Campo Grande,,,,
TV HORIZONTE,http://tvhorizonte.com.br,MG,Belo Horizonte,,,,
TV FOZ,http://tvfoz.com.br,PR,Foz do Iguaçu,,,,
UOL TV e Famosos,http://tvefamosos.uol.com.br,,,,,,
TV CONTEXTO,http://tvcontexto.com.br,PB,Patos,,,,
TV COLOMBO,http://tvcolombo.com,PR,Colombo,,,,
OP9,http://tvclubepe.op9.com.br,,,,,,
Portal TV Claret,http://tvclaret.com.br,,,,,,
TV Caravelas,http://tvcaravelas.com,,,,,,
REDE CENTRO OESTE DE RADIO E TELEVISAO LTDA - CAMPO GRANDE - MS,http://tvcampogrande.com.br,MS,Campo Grande,,,,
TV Brasil Online,http://tvbrasil.ebc.com.br,,,,,,
Portal TV Beltrão,http://tvbeltrao.com.br,,,,,,
TV Assembleia,http://tvassembleia.org,,,,,,
TV ARAPUAN,http://tvarapuan.com.br,PB,João Pessoa,,,,
TV AMAZôNIA BAND,http://tvamazoniatocantins.com.br,TO,Araguaína,,,,
R7 /Online,http://tv.r7.com,,,,,,
TURISMO FM,http://turismofm.com.br,GO,Goiatuba,,,,
RÁDIO TUPI,http://tupifmporteirao.com.br,GO,Porteirão,,,,
RÁDIO SOCIEDADE TUPANCIRETÃ LTDA,http://tupa.am.br,RS,Tupanciretã,,,,
Blog Liga dos Campeões - Estadão.com,http://tudo-sobre.estadao.com.br,,,,,,
Blog Tudo Sobre Tudo,http://tudo-sobre-tudo.online,,,,,,
PORTAL DA CIDADE TUCURUí,http://tucurui.portaldacidade.com,PA,Tucuruí,,,,
TRX ONLINE,http://trxonline.com.br,PR,Terra Roxa,,,,
Nona Todo Dia,http://trtpr.blogspot.com,,,,,,
RÁDIO TRINDADE,http://trindadefm.com.br,GO,Trindade,,,,
Tribuna União,http://tribunauniao.com.br,,,,,,
TRIBUNA RURAL,http://tribunarural.com.br,DF,Brasília,,,,
Tribuna do Paraná Online,http://tribunapr.uol.com.br,,,,,,
TRIBUNA DE LAVRAS,http://tribunalavras.com.br,MG,Lavras,,,,
